d_page	han	count	roman_raw	code	tone	tone_src	sni	raw
410	卓	6	tok	tok4	4	十五音聲調	上入	"1-1038 卓0006 tok""# 2-29 公地上入|tok*"
410	涿	1	tok	tok4	4	十五音聲調	上入	7-1-565 涿0001 5704 2-29 公地上入tok
410	琢	76	tok	tok4	4	十五音聲調	上入	"1-75 琢0076 tok""# 2-29 公地上入tok"""
410	新	1	ciok	tsiok4	4	十五音聲調	上入	7-3-454 新0001 ciok′# 2-29 公地上入
410	新	1	tok	tok8	8	十五音聲調	下入	6-2-1798 新0001 2-41 公地下入 tok' 18
410	淘	5	tok	tok8	8	十五音聲調	下入	7-1-31 淘0005 tok# 2-41 公會下入 cok
410	灌	15	cok	tsok8	8	十五音聲調	下入	"6-1-238 灌0015 cok""# 241 公會下入cok"
410	角	11	kak	kak4	4	十五音聲調	上入	"1-1032 角0011 kak"" 5-7 江求上入kak"
410	較	4	kak	kak4	4	十五音聲調	上入	"6-10-1308 较0004 kak""# 5-7 江求上入kak"
410	登	15	kak	kak4	4	十五音聲調	上入	"6-9-2159 登0015 kak""# 5-7 江求上入kak"
410	短	2	haks	haks8	8	十五音聲調	下入	6-1-1341 短0002 haks 2-17 于喜下入|hat' *at
410	慈	1	kok	kok4	4	十五音聲調	上入	"7-3-6509 慈0001 kok""# 5-8 江去上入 Khak' +kh-→ak"
410	嶽	9	gak	gak8	8	十五音聲調	下入	7-1-3755 岳0009 gak'# 5-15 江语下入 gak'
410	楽	69	gak	gak8	8	十五音聲調	下入	1-461 楽0069 5-15 江语下入 gak'
410	捉	1	chiok	tshiok4	4	十五音聲調	上入	7-3-5261 捉0001 chiok 13-58 恭出上入|chiok
410	消	2	sok	sok4	4	十五音聲調	上入	7-1-4601 消0002 sok°# 2-30 公時上入sok
410	朔	6	sok	sok4	4	十五音聲調	上入	"7-1-1688 朔0006 sok""# 2-31 公時上入sok"
410	數	2	sok	sok4	4	十五音聲調	上入	54496 数0002 #70 2-31 公時上入sok
410	握	4	ak	ak4	4	十五音聲調	上入	7-2-5244 握0004 ak# 5-9 江英上入ak
410	涅	2	ak	ak4	4	十五音聲調	上入	"7-3-2224 涅0002 ak"" 5-9 江英上入ak"
410	季	185	hak	hak8	8	十五音聲調	下入	"1-33 季0185 hak""# 5-16 江喜下入hak"
410	差	1	chi	tshi1	1	十五音聲調	上平	"7-3-3718 差0001 chi""# 6-49 居出上卒chi"
410	陂	1	pho	pho1	1	十五音聲調	上平	"7-1-2499 陂0001 pho"" 6-45 居逐上平pi -p-i"
410	被	2	lphi	lphi5	5	十五音聲調	下平	6-3-1118 被0002 6-66 居颇下卒lphi *ph→5
410	碑	2	pi	pi1	1	十五音聲調	上平	2-526 碑0002 6-45 居逐上平pi
410	照	3	pi	pi5	5	十五音聲調	下平	"7-2 4591 照0003 pi""# 6-66 居颇下平phi ph"
410	披	8	phi	phi1	1	十五音聲調	上平	1-991 披0008 phi 6-47 居颜上平phi
410	皮	9	phi	phi5	5	十五音聲調	下平	"5-3-379 皮009 phi""# 6-66 居颇下卒phi"
410	疫	2	phi	phi5	5	十五音聲調	下平	"2-392 疫0002 phi""# 6-66 居颇下平phis"
410	糜	1	bi	bi5	5	十五音聲調	下平	"2 408 糜0001 bi""# 6-69 居門下卒[bis"
410	魅	1	i	i5	5	十五音聲調	下平	743668 魅0001 113 6-63 居柳下平[i
410	路	1	ki	ki5	5	十五音聲調	下平	"7-2-4968 路0001 ki""# 6-64 居求下平["
410	奇	34	ki	ki5	5	十五音聲調	下平	"1-1104 奇0034 ki""# 6-64 居求下卒ki"
411	騎	5	ki	ki5	5	十五音聲調	下平	"7-1-4645 骑0005 ki""# 6-64 居去下卒 khi'"
411	俄	32	gi	gi5	5	十五音聲調	下平	"1-96 俄0032 gi"" 6-69 居語下平"
411	支	2	ci	tsi1	1	十五音聲調	上平	7-1-1157 支0002 ci 6-47 居鲁上平ci
411	枝	12	ki	ki1	1	十五音聲調	上平	"2-360 枝0012 ki""# 6-47 居鲁上平i"
411	肢	2	ci	tsi1	1	十五音聲調	上平	"6-8-1815 肢0002 ci""# 6-47 居曾上卒ci"
411	施	34	si	si1	1	十五音聲調	上平	"7-1-324 施0034 si""# 6-48 居时上平[si"
411	羲	8	hi	hi1	1	十五音聲調	上平	"7-3-5284 羲0008 hi""# 6-50 居喜上平[hi"
411	撥	3	hi	hi1	1	十五音聲調	上平	6-6-508 拨0003 hi 6-50 居喜上卒hi
411	兒	31	j	j5	5	十五音聲調	下平	"2-352 兒0031 j1""# 6-67 居入下卒"
411	卑	16	pi	pi1	1	十五音聲調	上平	"2-328 卑0016 pi""# 6-45 居逻上卒[pi"
411	律	1	pin	pin1	1	十五音聲調	上平	5-14-185 律0001 pin 6-45 居逐上平pi
411	強	7	bi	bi2	2	十五音聲調	上上	5-9-275 强0007 bi* 6-55 居上上bi
411	歧	7	ki	ki5	5	十五音聲調	下平	"6-2-1183 歧0007 ki"" 6-64 求下卒[ -5"
411	歧	1	ki	ki5	5	十五音聲調	下平	"7-1-3687 歧0001 ki""# 6-64 居求下平[ki"
411	抵	4	ki	ki5	5	十五音聲調	下平	"5-7-831 抵0004 ki""# 6-64 居求下平["
411	貨	2	cu	tsu1	1	十五音聲調	上平	"7-3-192 货0002 cu""# 6-14 号上卒|cu'"
411	雄	7	chi	tshi1	1	十五音聲調	上平	"7-2-1520 雄0007 chi""# 6-49 居出上卒[chi"
411	斑	1	cu	tsu5	5	十五音聲調	下平	"7-3-608 斑0001 cu""# 6-26 号出下卒|chu ch→5"
411	斯	137	su	su1	1	十五音聲調	上平	"1-963 斯0137 su""# 6-15 号時上卒[su'"
411	履	2	si	si2	2	十五音聲調	上上	"7-2-6490 履0002 si""# 6-54 居時上上si"
411	路	1	sin	sin2	2	十五音聲調	上上	6-13-1809 路0001 sin 6-54 居時上上si
411	彼	62	pi	pi2	2	十五音聲調	上上	"4-3481 彼0062 pi""# 6-51 居退上上pi"
411	被	14	pi	pi7	7	十五音聲調	下去	"7-2-6833 被0014 pi""# 6-71 居逐下去pi"
411	薛	6	bi	bi2	2	十五音聲調	上上	7-4-5259 薛0006 16-55 居門上上(bi
411	概	1	this	this2	2	十五音聲調	上上	7-1-4661 概0001 this 6-53 居他上上thi
411	多	1	su	su2	2	十五音聲調	上上	7-2-6886 多0001 su 6-52 居地上上 -t-i-2
411	騎	3	ki	ki2	2	十五音聲調	上上	"7-3-3810 骑0003 ki""# 6-52 居去上上khi -kh→2"
411	妓	2	i	i7	7	十五音聲調	下去	7-3-5164 妓0002 6-71 居求下去i
411	技	11	ki	ki7	7	十五音聲調	下去	"3-1744 技0011 ki""# 6-71 居求下去i"
411	只	2	cin	tsin2	2	十五音聲調	上上	3-1519 只0002 cin 6-53 居鲁上上ci
412	新	7	ci	tsi2	2	十五音聲調	上上	2-924 新0007 6-53 居會上上ci?
412	積	1	ci	tsi2	2	十五音聲調	上上	7-1-3738 积0001 6-53 居會上上ci
412	侈	7	chi	tshi2	2	十五音聲調	上上	"6-1-2222 侈0007 chi""# 6-56 居出上上[chi"
412	躍	1	su	su7	7	十五音聲調	下去	7-4 4256 跃0001 su 6-73 居下去|ci →i→7
412	家	7	si	si2	2	十五音聲調	上上	"1-234 家0007 si""# 6-54 居時上上si"
412	氏	60	si	si7	7	十五音聲調	下去	"1-633 氏0060 si""共 6-74 居時下去[si"
412	是	494	si	si7	7	十五音聲調	下去	"1-1164 是0494 si""# 6-73 居時下去si"
412	倚	10	i	i2	2	十五音聲調	上上	"4-665 倚0010 i""# 16-54 居英上上"
412	通	5	jinn	jinn2	2	十五音聲調	上上	"4-1181 通0005 jinn""# 6-54 居入上上i”"
412	停	3	pi	pi7	7	十五音聲調	下去	3-1811 停0003 pi 6-71 居逐下去pi
412	婷	3	pi	pi7	7	十五音聲調	下去	"7-2-4413 婷0003 pi""# [6-71 居逐下去pi"
412	庫	4	pi	pi7	7	十五音聲調	下去	"6-9-720 库0004 pi""# [6-71 居逐下去pi"
412	紫	19	ci	tsi2	2	十五音聲調	上上	"5-17-647 紫0019 ci""# 6-53 居鲁上上ci"
412	此	187	chu	tshu2	2	十五音聲調	上上	"3-1243 此0187 chu""# 6-19 磊出上上|chu”"
412	徒	9	s	s2	2	十五音聲調	上上	5-7-54 徒0009 6-54 居时上上[s
412	量	1	su	su2	2	十五音聲調	上上	"7-1-2754 量0001 su""# 6-54 居入上上"
412	羲	169	g	g7	7	十五音聲調	下去	1-84 羲0169 6-75 居語下去g
412	枝	1	chi	tshi3	3	十五音聲調	上去	"5-9-709 枝0001 chi""# 6-58 居會上去|ci"
412	施	1	inn	inn3	3	十五音聲調	上去	"7-2-4318 施0001 inn"" 6-59 居時上去[si3"
412	超	2	chi	tshi3	3	十五音聲調	上去	"6-12-137 超0002 Chi"" 6-60 居出上去|chi"""
412	載	10	hi	hi3	3	十五音聲調	上去	"7-3-1762 载0010 hi""# 6-61 居喜上去hi"
412	鞋	21	i	i7	7	十五音聲調	下去	"7-2-766 鞋0021 i""# 6-70 居柳下去["
412	臂	9	pi	pi3	3	十五音聲調	上去	"6-12-164 臂0009 pi""# 6-57 居逐上去pi"
412	暨	11	phi	phi3	3	十五音聲調	上去	"5-6-813 暨0011 phi""# 6-58 居颇上去(phi°"
412	避	13	pi	pi7	7	十五音聲調	下去	"7-2-2110 避0013 pi""# 6-71 居逐下去pi"
412	刺	15	chi	tshi3	3	十五音聲調	上去	"7-2-6808 刺0015 chi""# 6-60 居出上去|chi"
412	易	29	su	su3	3	十五音聲調	上去	"5-11-485 易0029 su""# 6-21 据時上去[su"
412	易	32	inn	inn7	7	十五音聲調	下去	"6-7-1278 易0032 inn""# 6-74 居英下去"
412	危	16	gui	gui5	5	十五音聲調	下平	"42255 危0016 gui""# 1-68 规語下平lgui"
412	吹	6	chui	tshui1	1	十五音聲調	上平	"2455 吹0006 chui"" [1-60 规出上平chui"
413	吹	2	chue	tshue1	1	十五音聲調	上平	"7-3-2711 吹0002 chue"" 5-64 榆出上平chue"
413	炊	7	chue	tshue1	1	十五音聲調	上平	"7-3-3898 炊0007 chue""# 5-64 格出上平chue'"
413	重	11	sui	sui5	5	十五音聲調	下平	2-109 重0011 sui'3 1-68 规時下平sui
413	鐘	1	sui	sui5	5	十五音聲調	下平	7-2-2676 鐘0001 1-67 规時下平sui
413	規	12	kui	kui1	1	十五音聲調	上平	"2-368 规0012 kui""# 1-58 规求上平[kui"
413	窺	6	kw	kw1	1	十五音聲調	上平	"6-6-652 窥0006 kw""# 1-58 规求上平kui"
413	新	2	ce	tse1	1	十五音聲調	上平	"7-3-3622 新0002 ce""# 3-37 稻鲁上平ce"
413	陪	5	sui	sui5	5	十五音聲調	下平	"1-705 陪0005 sui""# 1-68 规时下卒suis"
413	艷	2	khui	khui2	2	十五音聲調	上上	"6-6-213 艷0002 khui"" 1-61 规去上上khui"
413	瑞	1	chuan	tshuan2	2	十五音聲調	上上	"6-12-89 瑞0001 chuan""# 1-63 规出上上chui? →ui-2"
413	委	7	ui	ui2	2	十五音聲調	上上	6-4-85 委0007 1-62 规英上上ui
413	毀	15	hui	hui2	2	十五音聲調	上上	"5-15-567 毁0015 hui""# 1-62 规喜上上hui"
413	雙	1	hui	hui2	2	十五音聲調	上上	"7-2-3751 双0001 hui""# 1-62 规喜上上hui"
413	累	1	ui	ui2	2	十五音聲調	上上	7-4-370 累0001 1-60 规柳上上ui -2
413	蕊	2	lui	lui2	2	十五音聲調	上上	7-4-6210 蕊0002 1-60 规柳上上lui
413	假	5	gui	gui7	7	十五音聲調	下去	"6-5-2083 假0005 gui""# 1-71 规語下去lgui"
413	瑞	1	chuan	tshuan2	2	十五音聲調	上上	"6-3-755 瑞0001 chuan"" 1-63 规出上上chui"
413	睡	5	sui	sui3	3	十五音聲調	上去	7-1-3850 睡0005 sui 1-65 规時上去[sui
413	瑞	9	sui	sui7	7	十五音聲調	下去	"7-1-2326 瑞0009 sui""# 1-70 规時下去|sui"
413	需	130	m	m7	7	十五音聲調	下去	5-11-243 需0130 #.m 1-71 规英下去ui
413	累	2	lui	lui7	7	十五音聲調	下去	7-4-2717 累0002 1-69 规柳下去[lui
413	師	88	su	su1	1	十五音聲調	上平	"1-720 師0088 su""# 6-15 据時上卒[su"
413	悲	8	pi	pi1	1	十五音聲調	上平	"5-17-706 悲0008 pi""# 6-45 居逐上卒pi"
413	丕	3	phi	phi1	1	十五音聲調	上平	"7-4-1825 丕0003 phi""# 6-46 居颜上平(phi"
413	眉	13	bi	bi5	5	十五音聲調	下平	"7-2-1322 眉0013 bi""# 6-69 居下卒[bis"
413	榴	1	bi	bi5	5	十五音聲調	下平	"7-2-4242 榴0001 bi""# 6-69 居門下平[bi"
413	薇	2	bi	bi5	5	十五音聲調	下平	"7-2-916 薇0002 bi""# 6-69 居門下卒bi"
413	翼	4	bi	bi5	5	十五音聲調	下平	6-1-173 翼0004 6-69 居門下卒[bi
413	郡	1	bi	bi5	5	十五音聲調	下平	7-3-5455 郡0001 bi 6-69 居門下卒[bi
413	矯	1	thiu	thiu1	1	十五音聲調	上平	5-10-226 矫0001 thiu 647 居他上平thi
413	邏	18	ti	ti5	5	十五音聲調	下平	"1-1056 逻0018 ti""# 6-66 居地下卒"
414	泥	1	ni	ni5	5	十五音聲調	下平	"6-9-493 泥0001 ni""# 7-48 柜柳下平[linn -}-→inn"
414	凱	24	ki	ki1	1	十五音聲調	上平	7-1-1285 凯0024 6-45 居求上卒ki
414	郝	2	ki	ki5	5	十五音聲調	下平	"7-2-792 郝0002 ki""# 6-64 居求下平"
414	低	2	ci	tsi2	2	十五音聲調	上上	"5-12-492 低0002 ci""# 6-52 居地上上"
414	躍	2	ci	tsi2	2	十五音聲調	上上	6-9-1208 跃0002 6-53 居鲁上上ci
414	旁	5	gn	gn1	1	十五音聲調	上平	5-10-135 旁0005 #gn3 6-14 号鲁上平[cu
414	鷗	1	chi	tshi1	1	十五音聲調	上平	"7-4-5699 鸥0001 chi""# 6-49 居出上平|chi"
414	昆	2	si	si1	1	十五音聲調	上平	7-3-6331 昆0002 6-48 居時上卒[si
414	薯	1	si	si1	1	十五音聲調	上平	4-2728 薯0001 6-48 居時上卒[si
414	梨	6	le	le5	5	十五音聲調	下平	"1-114 梨0006 le""# 4-9 皆柳下卒[lai ai"
414	枇	1	pi	pi5	5	十五音聲調	下平	2-761 枇0001 pi 6-64 居逐下卒pi
414	恥	1	pi	pi5	5	十五音聲調	下平	"7-4-3317 耻0001 pi""# 6-64 居逐下平pi"
414	箍	1	pis	pis5	5	十五音聲調	下平	7-2-6974 箍0001 pis 6-64 居逐下平lpi
414	諮	1	n	n1	1	十五音聲調	上平	5-20-8 咨0001 #,n3 6-14 号鲁上平|cu
414	委	7	gn	gn1	1	十五音聲調	上平	2-940 委0007 #g,n3 6-14 据會上卒|cu'
414	資	10	cu	tsu1	1	十五音聲調	上平	"7-3-1302 资0010 cu"""" 6-14 据會上平[cu'"
414	超	1	chu	tshu1	1	十五音聲調	上平	"7-3-841 超0001 Chu"" 6-14 竭上卒[ci"
414	私	21	su	su1	1	十五音聲調	上平	"4-297 私0021 su""# 6-15 辐时上卒[su'"
414	姨	2	i	i5	5	十五音聲調	下平	7-2-4291 姨0002  i3 6-68 居英下卒
414	鄂	13	phi	phi2	2	十五音聲調	上上	1-858 鄂0013 phi°# 6-52 居頭上上phi
414	否	1	yd	yd2	2	十五音聲調	上上	7-3-4620 否0001 yd [6-52 居頭上上phi
414	美	70	bi	bi2	2	十五音聲調	上上	"2-292 美0070 bi""# 16-55 居門上上[bi2"
414	幾	1	kis	kis1	1	十五音聲調	上平	"641984 几0001 kis 6-45 居求上卒["""
414	憲	1	ki	ki2	2	十五音聲調	上上	"7-3-4240 宪0001 ki""# 6-51 居求上上[i?"
414	指	23	ci	tsi2	2	十五音聲調	上上	"3-920 指0023 ci""# 6-53 居會上上"
414	矢	15	si	si2	2	十五音聲調	上上	"5-15-201 矢0015 si""# 6-54 居時上上 si?"
414	硯	44	si	si7	7	十五音聲調	下去	"3-916 砚0044 si""# 6-73 居時下去[si"""
414	履	17	i	i2	2	十五音聲調	上上	5-8-98 履0017~1i*# 6-50 居柳上上[2
414	七	2	pis	pis2	2	十五音聲調	上上	7-3-3800 七0002  pis 6-51 居逐上上pi
414	比	38	pi	pi2	2	十五音聲調	上上	7-43370 比0038 6-51 居逐上上pi
415	批	1	pi	pi2	2	十五音聲調	上上	7-3-2810 批0001 pi 6-51 居逐上上pi -2
415	姊	1	ce	tse2	2	十五音聲調	上上	"7-2-4469 姊0001 ce""# 6-53 居鲁上上ei"
415	死	147	su	su2	2	十五音聲調	上上	"4-1690 死0147 su""# 6-18 解時上上su?"
415	咒	1	su	su7	7	十五音聲調	下去	"5-16-121 咒0001 su""# 6-28 歸時下去su"
415	泌	2	pi	pi3	3	十五音聲調	上去	"1-1093 泌0002 pi"" 6-57 居逐上去p"
415	裁	1	pis	pis3	3	十五音聲調	上去	7-4-720 裁0001 pis 6-57 居逐上去pi
415	祕	1	pi	pi3	3	十五音聲調	上去	7-2-1974 秘0001 6-57 居逐上去pi
415	費	6	pi	pi3	3	十五音聲調	上去	5-17-177 费0006 6-57 居逻上去pi
415	譽	1	lpi	lpi3	3	十五音聲調	上去	7-1-4309 誉0001 6-57 居逐上去lpi
415	儲	18	pi	pi7	7	十五音聲調	下去	"1-462 储0018 pi""# 6-71 居逸下去pi"
415	媚	8	mi	mi7	7	十五音聲調	下去	"7-2-3520 媚0008 mi""# 7-51 門下去binn -b-*inn"
415	致	41	ti	ti3	3	十五音聲調	上去	"1-1158 致0041 ti""# 6-58 居地上去[6”"
415	鞋	1	ci	tsi3	3	十五音聲調	上去	"7-3-893 鞋0001 ci""# 6-58 居鲁上去|ci"
415	治	89	ti	ti7	7	十五音聲調	下去	"3-216 治0089 ti""# 6-72 居地下去6"
415	稚	1	t	t7	7	十五音聲調	下去	"6-5-726 稚0001 t""# 6-72 居地下去"
415	鄂	1	khi	khi2	2	十五音聲調	上上	"7-3-574 鄂0001 khi"" 44 皆去上上khai →ai"
415	冀	1	i	i3	3	十五音聲調	上去	7-2-1337 冀0001 [6-57 居求上去i -3
415	器	31	khi	khi3	3	十五音聲調	上去	"1-78 器0031 khi""# 6-58 居去上去khi"
415	別	1	inn	inn7	7	十五音聲調	下去	"7-4-2767 别0001 inn"" 6-75 居善下去[gi gi"
415	擎	1	ci	tsi3	3	十五音聲調	上去	7-2-3287 擎0001 6-58 居鲁上去[ci
415	示	8	si	si7	7	十五音聲調	下去	4-1738 示0008 6-73 居時下去[si
415	者	7	si	si7	7	十五音聲調	下去	"6-11-1085 者0007 si""# 6-74 居時下去si"
415	嘴	7	si	si7	7	十五音聲調	下去	"7-3-2412 嘴0007 si""# 6-74 居時下去[si"
415	滋	2	ni	ni7	7	十五音聲調	下去	"7-1-2706 滋0002 ni""# 7-50 柜柳下去linn -}>inn7"
415	武	7	j	j7	7	十五音聲調	下去	"4-2920 武0007 j""# 6-73 居入下去乐"
415	底	2	pi	pi3	3	十五音聲調	上去	7-3-4347 底0002 6-57 居遗上去pi
415	比	11	pi	pi7	7	十五音聲調	下去	"5-2-309 比0011 pi""# 6-71 居邀下去pi"
415	聯	4	bi	bi7	7	十五音聲調	下去	"2-844 联0004 bi""# 6-74 居門下去bi"
415	地	115	te	te7	7	十五音聲調	下去	"4-861 地0115 te""# 3-46 稽地下去te"
416	藥	29	khi	khi3	3	十五音聲調	上去	6-5-1176 藥0029 #.144 16-58 居去上去khi
416	態	2	n	n3	3	十五音聲調	上去	6-6-2003 态0002 #,n5 6-21 锯鲁上去[cu° -*3
416	次	29	chu	tshu3	3	十五音聲調	上去	"5-13-737 次0029 chu""# 6-22 据出上去|chu"
416	自	207	cu	tsu7	7	十五音聲調	下去	"43858 自0207 cu""# 6-28 号鲁下去|cu'"
416	四	105	ns	ns3	3	十五音聲調	上去	4969 四0105 #,ns 6-21 据时上去[su
416	四	1	si	si3	3	十五音聲調	上去	"7-4-8 四0001 si""# 6-59 居時上去[si"
416	肆	10	su	su3	3	十五音聲調	上去	"1-813 肆0010 su""# 6-21 据時上去[su”"
416	泗	2	su	su3	3	十五音聲調	上去	"6-5-1570 泗0002 su""# 6-21 锯時上去[su"
416	建	1	inn	inn7	7	十五音聲調	下去	"7-4-534 建0001 inn"" 6-74 居英下去"
416	衰	16	sue	sue1	1	十五音聲調	上平	"1-942 衰0016 sue""# 5-63 格時上平 sue"
416	機	2	sue	sue1	1	十五音聲調	上平	"6-14-1566 機0002 Sue'"" 5-63 格时上平sue"
416	追	12	tui	tui1	1	十五音聲調	上平	"5-18-144 追0012 tui""# 1-58 规地上平tui"
416	桂	3	cui	tsui1	1	十五音聲調	上平	"7-3-5359 桂0003 cui""# 1-59 规會上平lcui"
416	菱	2	kui	kui5	5	十五音聲調	下平	"6-9-1214 菱0002 kui 1-67 规求下卒kui"""
416	鏈	3	cui	tsui1	1	十五音聲調	上平	"7-3-3654 链0003 cui""# 1-59 规會上平|cui"
416	推	21	chui	tshui1	1	十五音聲調	上平	"6-1-1776 推0021 chui""# 1-60 规出上卒|chui"
416	鞋	3	ui	ui5	5	十五音聲調	下平	2-831 鞋0003 1-68 规英下平ui
416	爆	2	iu	iu5	5	十五音聲調	下平	"5-5-16 爆0002 Iu"" 1-66 规柳下平ui -5"
416	蒸	1	ui	ui5	5	十五音聲調	下平	6-5-2462 蒸0001 1-66 规柳下卒ui
416	葵	2	kui	kui5	5	十五音聲調	下平	"7-3-2988 葵0002 kui""# 1-67 规求下卒(kuis"
416	段	4	sui	sui1	1	十五音聲調	上平	"5-10-610 段0004 sui*""# 1-59 规時上平[sui"
416	翼	110	sui	sui1	1	十五音聲調	上平	5-5-14 翼0110 [1-59 规時上平[sui'
416	雕	1	chis	tshis1	1	十五音聲調	上平	7-2-6422 雕0001 chis 6-49 居出上卒|chi
416	唯	24	ui	ui5	5	十五音聲調	下平	4-2595 唯0024 1-68 规英下平ui°
416	惟	75	ui	ui5	5	十五音聲調	下平	"1-960 惟0075 ui""# 1-68 规英下卒u"
416	維	8	i	i5	5	十五音聲調	下平	"7-1-1497 維0008 i""# 1-68 规英下卒["
416	道	22	ui	ui5	5	十五音聲調	下平	"4-1254 道0022 ui""# 1-68 规英下平uis"
416	軌	2	khui	khui2	2	十五音聲調	上上	"4-3264 轨0002 khui""# 1-61 规去上上khui"
416	號	2	kui	kui2	2	十五音聲調	上上	"7-1-2016 号0002 kui""# 1-61 规求上上kui?"
416	水	87	sui	sui2	2	十五音聲調	上上	"2-44 水0087 sui""# 1-62 规時上上sui?"
416	消	1	ui	ui2	2	十五音聲調	上上	"6-8-93 消0001 ui""# 1-62 规英上上"
416	量	2	lui	lui2	2	十五音聲調	上上	"7-1-4224 量0002 lui"" 1-60 规柳上上lui?"
416	耒	3	jue	jue7	7	十五音聲調	下去	6-5-1142 耒0003 5-75 格入下去jue' -j→ue
416	癸	2	kui	kui3	3	十五音聲調	上去	"7-3-5091 癸0002kui""# 1-64 规求上去kui"""
416	挨	2	kuis	kuis5	5	十五音聲調	下平	6-8-75 挨0002  kuis 1-67 规求下平[kui'
417	慰	1	tui	tui7	7	十五音聲調	下去	6-9-379 慰0001 tui 1-70 规地下去|tui
417	隆	4	tui	tui7	7	十五音聲調	下去	"1-612 隆0004 tui""# 1-70 规地下去|tui"
417	愧	9	khwi	khwi3	3	十五音聲調	上去	"4-3913 愧0009 khwi""# 1-64 规去上去khui"
417	第	3	kui	kui7	7	十五音聲調	下去	"5-9-521 第0003 kui""# 1-69 规求下去[kui'"
417	魂	13	kui	kui7	7	十五音聲調	下去	"6-10-1682 魂0013 kui""# 1-69 规求下去kui"
417	鎖	8	kui	kui7	7	十五音聲調	下去	"5-10-547 鎖0008 kui""# 1-69 规求下去kui"""
417	位	70	ui	ui7	7	十五音聲調	下去	4-1106 位0070 1-71 规英下去ui
417	頰	23	lui	lui7	7	十五音聲調	下去	"5-15-846 颊0023 lui""# 1-69 规柳下去[lui"
417	季	49	kui	kui3	3	十五音聲調	上去	"4-1451 季0049 kui""# 1-64 规求上去[kui"
417	醉	5	cuwi	tsuwi3	3	十五音聲調	上去	7-2-2709 醉0005 #.3 1-64 规會上去|cuwi
417	翠	5	chui	tshui3	3	十五音聲調	上去	"2-764 翠0005 chui""# 1-65 规出上去|chui"
417	萃	1	m	m7	7	十五音聲調	下去	6-3-1600 萃0001 #.m3 1-70 规誉下去cui
417	梓	1	cui	tsui7	7	十五音聲調	下去	6-3-446 梓0001 cui?# 1-70 规鲁下去|cui
417	率	1	cui	tsui7	7	十五音聲調	下去	"7-2-900 率0001 cui""# 1-70 规鲁下去cui"
417	崇	1	sui	sui3	3	十五音聲調	上去	"7-4-3675 崇0001 sui""# 1-65 规時上去[sui"
417	燒	2	sui	sui7	7	十五音聲調	下去	7-4-1724 烧0002 sui 1-70 规時下去 sui
417	闢	1	cut	tsut3	3	十五音聲調	上去	"6-13-927 辟0001 cut'"" 1-65 规時上去[sui →s→ui-3"
417	逸	15	sui	sui7	7	十五音聲調	下去	"7-1-4325 逸0015 sui""# 1-70 规時下去|sui"
417	穗	2	hui	hui7	7	十五音聲調	下去	"7-1-2888 穗0002 hui""# 1-70 规時下去sui"
417	蓄	3	cai	tsai1	1	十五音聲調	上平	"3-1901 蓄0003 cai""# 42 皆上平|cai"
417	淄	1	cu	tsu1	1	十五音聲調	上平	7-1-1268 淄0001 cu 6-14 解誉上平cu
417	籍	2	sn	sn1	1	十五音聲調	上平	5-17-339 籍0002 #s,n3 6-14 号含上平|cu
417	鐳	1	cu	tsu1	1	十五音聲調	上平	"7-3-4633 镭0001 cu"" 6-14 号鲁上卒|cu"
417	答	2	thai	thai1	1	十五音聲調	上平	"7-3-5394 答0002 thai""# 6-47 居他上平[thi"
417	癡	1	chis	tshis1	1	十五音聲調	上平	7-2-114 痴0001 chis 6-49 居出上卒|chi
417	度	1	chi	tshi1	1	十五音聲調	上平	7-4-3719 度0001 chi 6-49 居出上卒|chi
417	持	15	chi	tshi5	5	十五音聲調	下平	"5-16-103 持0015 chi""# 6-66 居地下平[6°"
417	姬	9	i	i1	1	十五音聲調	上平	1-1113 姬0009 6-45 居求上平i
417	基	5	ki	ki1	1	十五音聲調	上平	"1-726 基0005 ki""# 645 居求上卒["
